lat,lng,demand
-7.26892382,112.4466592,3688
-7.125224604,113.4903446,11930
-7.036259059,113.7775951,8903
-7.287656348,112.7329128,155
-6.877320093,112.3479243,180448
-7.062170989,112.173136,1516
-7.256739182,112.7019348,21587
-7.321073957,112.7560308,15046
-7.117288489,113.3283813,9099
-6.978459777,109.1356347,120956
-6.874158504,111.5732677,1960
-7.152415231,111.5812796,56731
-6.739298224,111.6707766,14217
-6.610651979,111.0606131,76150
-6.922146153,110.1534565,13266
-7.162622167,111.2035319,4580
-6.892983294,110.6393972,293287
-7.048253634,111.1685188,16708
-7.104288971,110.9118578,43498
-6.981006334,110.414208,69773
-7.18613628,110.4294753,99872
-6.624265316,111.0457219,21082
-6.981031662,109.1382029,1351
-6.968912308,110.1645631,52837
-7.021621975,110.8760092,5462
-6.525871648,110.7693936,28659
-7.092128909,110.6172839,8341
-7.358371083,108.2435685,16145
-7.337987713,108.2321516,1156
-7.329048982,108.3531582,481439
-7.151103217,108.0034191,10834
-5.358477553,104.7058347,5375
-5.452553117,105.260101,24474
-5.41712008,105.2572645,115760
-5.729415482,105.5817707,50696
-5.031634403,104.2993559,4213
-4.9983066,104.0574705,126
-4.931131273,105.213007,264181
-5.360016149,105.2478776,135079
-4.835693913,104.8851765,51565
-6.831355331,107.5902502,9351
-6.880018553,107.5396853,20948
-6.958649106,107.5644103,54456
-6.998822235,107.617149,15271
-6.945129105,107.6667569,40818
-6.935752424,107.7747289,110046
-7.334431262,111.9058392,4026
-7.432074125,112.7341619,1449
-6.991974516,113.452,55066
-7.237109271,112.7707237,3601
-7.514983372,112.5542846,90297
-7.290702318,112.7555019,14630
-7.2510727,112.6485214,506124
-7.403434358,112.7073738,3166
-7.263028288,112.7387686,115138
-7.253120052,112.7614719,17502
-0.952802558,122.7914749,397098
-1.404149676,120.7533589,36376
-0.985966935,119.906468,25217
-0.94682,122.7971,809
-0.928276066,119.8568336,36036
-0.829457224,120.1847836,72449
-1.969629963,120.9732782,11478
-6.973224604,110.4908844,918
-7.034888554,111.3459319,270
4.2901,117.8994,13494
2.6262,112.1367,5083
0.996482635,103.4251552,45015
1.135185053,104.0111323,154340
-0.843395166,100.346691,27939
1.117770162,104.0807828,145110
-7.993870602,111.9099459,421
-7.825144052,112.0281492,21227
-7.433925526,111.535293,3937
-7.820332236,112.0893451,19016
-8.001970705,111.4566722,12797
-6.74866952,107.8084227,9532
-6.965357552,107.6217132,15345
-6.908824503,107.6395756,59572
-6.938193846,107.5578828,231753
-6.92660548,107.6447427,32499
-6.819134731,107.553365,2714
-6.681425368,107.5470497,13554
-6.9543123,107.7096288,309
-6.480584727,107.4864147,24527
0.226012339,99.5486499,14452
-0.710149744,100.5962867,7448
-0.6268023,100.1616705,634
-0.94547582,100.36609,11578
-0.446121082,100.7416269,5041
-1.028323533,101.6465839,10781
-0.701485191,100.833106,5770
-0.232364954,100.6281876,3012
0.402631587,100.0525612,15868
-8.211657352,112.9489146,2592
-7.827230353,113.0698122,4349
-8.191187181,113.6472444,243623
-8.293254654,112.9670391,1436
-7.779556689,113.2217403,739
-8.209673235,113.5548506,31182
-7.726292323,114.2073081,1816
-8.145514018,113.6436409,5262
-8.161150777,114.3766476,13348
-8.402884302,114.1779383,40879
-8.306870869,114.0514071,34158
-0.957849777,100.3977762,9460
-0.296647726,100.3898921,620
-0.020646821,99.86561551,48366
-0.172078894,100.5940373,458
-0.828484576,100.6545024,18729
-7.8296874,112.6847591,75
-7.714816633,113.0490418,44847
-7.959373557,112.6719134,35838
-7.827216202,112.763998,6629
-1.725931714,103.5679285,350849
-1.617899995,103.5958946,113059
-1.623483606,103.5870954,155619
-1.791647296,101.2787032,27165
-8.072434858,113.9002243,6171
-7.800629304,113.2075803,438
-8.181772468,113.7687939,2295
-7.929887563,113.8152466,6310
-7.779587535,114.0407469,7001
-8.183157347,113.0853157,3963
-8.169552785,113.7153908,168886
-7.706115397,114.0155226,261388
-8.244783229,113.7360097,7571
-7.809935956,112.0297035,77464
-7.568931389,112.1732267,2901
-7.546972907,111.6588317,72584
-8.023963622,111.9297913,184364
-7.522023758,111.2517968,1606
-7.257777733,111.9356355,5323
-7.4134777,111.4353841,846
-7.405946739,109.2472778,50941
-7.386694717,109.9599002,50934
-7.503993843,110.004104,12821
-7.403223897,109.1388038,34753
-7.404969183,109.2530623,769
-7.395055528,109.4846627,4913
-7.305875215,109.368819,74076
-7.4026368,109.6332989,8694
-7.426734404,109.2156091,6126
-7.613392937,109.2430289,162616
-7.60788318,108.9299808,16186
-7.308041867,109.5147489,17768
-7.206970605,109.831027,17953
-7.268432445,109.7413825,36426
-7.423248427,109.2302869,178004
-7.217791106,109.0520837,6708
2.896518279,99.66995613,9494
2.540146261,99.63861202,64615
-0.837698817,103.4511213,70381
0.070838664,111.4811483,114099
-1.852723713,109.96507,4536
0.370199961,112.30612,7615
0.640864259,112.92315,58675
0.899124505,108.9730526,28848
-5.202803692,119.4026652,31988
-5.56071057,120.0207633,4009
-5.193136817,119.4666064,5363
-3.697648581,120.414887,14784
-5.543343409,120.1952184,82669
-2.621989954,120.4613455,14398
-5.114119003,119.5057531,699389
-5.150235914,119.4675168,36684
-5.149652456,119.4503182,304910
-3.082479949,119.859887,13266
3.1466,101.6673,1040
3.0549,101.5314,5220380
3.1056,101.7253,1175
-7.7132076,110.439296,97520
-7.69483709,110.390904,13581
-7.56624521,110.2410348,15812
-7.551328332,110.3242483,10231
-7.830594776,110.4119459,8613
-7.761814454,110.4024028,86156
-7.924390774,110.3836469,62162
-7.315738357,110.1708945,8571
-7.717929759,110.0135704,141860
-7.773129853,110.3636381,628
-7.35744273,110.1777207,10652
-7.790069031,110.3647359,14663
-8.543105425,115.3222137,229319
-8.6318344,115.2106356,9551
-8.673515547,115.216954,179050
-6.868172848,107.5318374,34366
-8.108232716,115.1997605,8111
-8.521353239,115.3736844,2200
-8.535322773,115.1235682,106377
-8.53427598,115.1318289,7253
-2.182703953,111.4494207,18742
-3.071220104,114.4339012,90
-6.379959912,106.9220365,41394
-6.246418275,106.9833929,24480
-6.180041409,107.1752146,23737
-6.20942849,107.4166893,3022
-6.255303595,106.9824738,49058
4.637488828,96.84998389,2390
4.625966824,96.8431037,12238
5.180242233,97.13702443,20620
5.203276299,96.69883522,322185
5.539077195,95.28646262,279
5.551409875,95.35354239,60216
4.720077221,96.8238181,25219
5.539569128,95.34692965,44209
5.19742074,96.77547947,23636
5.278759065,95.97915805,9615
5.550056876,95.34523152,36039
3.73868677,96.83469473,683190
1.601985462,118.1542209,20352
-1.2202108,116.857287,132609
3.300245005,117.6239888,3930
-1.503701688,116.4522633,7953
-1.275383785,116.8394961,59321
-3.59142196,103.084736,16368
-3.1958637,102.946027,2492
-3.759997117,102.2749303,30382
-4.79366426,103.349538,18977
-7.173490001,106.7888204,3945
-6.903920928,106.9336771,28
-7.069772371,106.7889187,3808
-6.908135994,106.9202777,5082
-7.234757521,107.0495791,223
-6.80070348,107.1843088,9588
-7.57039381,110.9899242,12586
-7.541762293,111.052429,5755
-7.555396214,111.0087967,17613
-7.708173081,110.7373052,1086
-7.50196834,111.1008763,13593
-7.644970007,112.9055724,22754
-7.593540787,112.7349427,374687
-8.64698107,115.1987664,83847
-3.502549482,120.8815702,14803
-4.032119647,122.4928302,227522
-6.257333793,106.8429982,436
-6.194872089,106.8175237,45311
-6.130394337,106.769624,1392534
-6.153260734,106.7274404,103397
-6.2933026,106.8681964,408
-6.164400771,106.8438664,124143
-8.624709076,116.133661,13217
-8.5946699,116.1348621,2952
-8.55745785,116.1103534,9939
-8.60116693,116.0890926,289887
-8.573057489,116.5324359,43875
-8.644480681,116.1613734,26164
-8.652465621,116.5288073,2821
-6.976818235,108.4812591,190933
-6.667368854,108.2617525,12459
-6.896649716,108.3042517,21495
-6.97230798,108.583035,95061
-6.708735329,108.4708406,10900
-6.348931684,108.0710268,14574
-6.72227017,108.5495934,922371
-6.660625095,108.2189783,3392
-6.72148,108.56774,284
-6.670379973,108.1908694,4144
-6.751605839,108.2203547,16836
1.476116503,124.8807483,22
1.457224996,124.84002,1618
0.572671933,123.077434,692
0.470519442,121.9380832,9613
0.712657732,124.3884463,1293
0.381946826,123.9892738,9842
0.537727001,123.0622993,22508
-0.567176799,117.1681665,16844
-1.905413907,116.2021016,158416
3.302906263,117.5936236,26032
-1.3929398,116.6150541,1185
-0.465770939,115.7594323,9414
0.680023544,100.5708158,132854
0.525390749,101.4324821,76274
1.671660954,101.4429929,7203
-0.272113717,101.3313526,2774
-0.673173043,102.3523878,22158
-7.250133583,110.5277496,31050
-7.780285315,110.7621793,187267
-7.523659971,110.9190268,8814
-7.706453807,110.9920562,7264
-7.726463188,110.7930636,7830
-7.386327837,110.9202347,6829
-7.556383984,111.1241513,5949
-6.508227131,105.9802112,12461
-6.113178266,106.4160482,5361
-6.10750219,106.1681819,142756
-6.178326503,106.3309992,55986
-6.344788455,106.2540532,2980
-6.517408286,105.7848703,25246
-6.240396109,106.6522239,648432
-0.561798833,102.4139608,110465
1.675986013,101.4439822,126291
0.504757875,101.4806933,34952
-0.512361707,101.5023187,31261
-0.524118091,101.9733869,10665
-6.269060175,106.8065498,18609
-6.183088855,106.8826145,6347
-6.188452119,106.7370008,208211
-6.145132256,106.8352082,764891
-6.224520502,106.8274209,91518
-6.221517144,106.9113789,69408
-6.277755578,106.8379005,961642
-6.232628582,106.7296512,357
-6.2258761,106.759448,31
-6.237760052,106.8471026,33619
-6.257955577,106.7787692,159912
3.588320933,98.6635884,1731602
3.587454733,98.70991764,37173
2.499135708,97.98566316,15359
2.754029075,98.30566526,41234
-6.934808698,109.7801822,9918
-6.912578813,109.23239,8483
-6.953855873,109.6019857,156820
-6.92083792,109.1840823,13819
-6.878234197,109.13751,125554
-6.975308376,109.1393984,26903
-6.370105269,106.8156017,900
-6.507376425,106.7557891,2658
-6.713482715,106.833523,62479
-6.375034248,106.7908083,4005
-6.474432026,106.8652205,18177
-6.664300983,106.8486364,274549
-7.301617524,108.1412399,10063
-7.085367953,107.9913707,14515
-7.458828317,107.9820807,6146
-7.349106876,108.1259474,41041
-7.34407105,108.192187,49841
-7.212860868,107.9299151,11273
-7.113753044,108.2800063,18726
-7.411311874,108.669477,11589
-7.681253257,108.648093,35136
-7.27371119,107.9127163,6110
-7.146769229,108.2125262,16901
-2.22477411,106.161626,5227
0.795618442,127.3844156,1566
-7.107035627,112.1866917,132786
-7.027454794,112.7999442,4780
-7.25608066,112.5606175,17686
-10.16724953,123.61715,30559
-7.399724954,112.7277172,880461
-7.013923545,113.34596,19786
-7.066679891,112.953098,16746
-7.33567479,112.7487919,44562
-7.018062539,112.7580209,32690
-6.929175214,114.0244859,6347
-7.16635422,113.4804904,87247
-7.005954053,110.3808066,87357
-7.125443676,110.3985533,5771
-6.995135566,110.5816108,10065
-7.190973261,110.6375779,6245
-7.102212419,110.0679711,6309
-6.799906014,110.8376349,396
-7.182937265,111.2899186,34790
-6.961909634,110.5204034,5065
-6.966095834,110.3271462,979686
-6.805502331,111.3796981,10375
-6.533433808,110.9533768,4031
4.2825,117.9148,890
1.04036205,103.9816479,460155
1.007426298,103.3923611,32883
-7.488718862,108.0528389,4733
-7.437084842,107.9033735,5134
-7.06122467,108.0771594,26320
-7.546125924,107.8035735,4452
-5.379474254,105.2609437,92219
-5.297087253,104.9840969,23015
-5.423059695,105.2516245,221275
-5.494167775,104.6236765,22998
-5.552871039,105.4782007,17182
-5.38237122,105.2946873,92721
-6.986615126,107.8357893,101519
-6.676095032,107.642476,2388
-7.006853734,111.7243035,6328
-7.388370731,112.7623038,18211
-7.453897364,112.6983923,36225
-7.4059808,112.461465,10271
-7.470460935,112.4438795,17548
-7.178107341,112.1970937,11336
-7.415392414,112.3739929,14705
-7.481958003,112.4379503,19332
-7.289497589,112.0393613,24976
-7.394861272,112.6107719,99878
-6.79513426,111.7431828,13527
-7.462678762,112.4775831,402050
-6.905125954,113.57789,11127
-7.292499414,112.7635233,11628
-7.025676394,112.2882907,20120
-6.893432997,111.8848316,3559
-7.26374956,112.6727392,4858436
0.769659587,120.2094394,761
-2.113346112,120.7052508,7759
-1.593206895,123.5009782,7082
-0.499107905,119.7792493,3099
-7.865408134,111.6115853,10211
-8.078166373,111.8912736,530
-7.496578656,111.6512639,5734
-7.546110026,112.0286592,255
-7.664985453,112.0605574,36834
-7.631964823,112.3185898,492
-7.642066148,111.5402429,4155
-7.827290207,112.2340645,10212
-8.191760766,111.8343328,1560
-8.158391514,111.8228665,11387
-8.038557257,111.9080751,235
-7.820498997,111.9943239,21407
-7.652966108,111.5293953,2606
-6.881803283,107.8298965,1168
-6.920110066,106.9357346,32188
-6.85854432,107.5183085,231696
-6.642138062,107.4772819,65514
-6.914072879,107.6765573,42111
-6.939699542,107.5838945,102083
-6.931375397,107.6196593,6476
-0.794950202,100.6643419,1931
-0.877848452,100.3726817,11422
-0.537049639,100.0796505,3110
-1.337838207,100.5711627,39367
-0.927465224,100.3560328,4445
0.868304868,99.5622839,1156
-0.897083462,100.3499994,71055
-0.956960652,100.374617,7016
3.168216,100.53606,18566
-0.212137964,100.36582,20614
-7.805388004,113.3204832,4743
-7.817378244,113.7578018,16614
-7.762011573,113.7822918,2192
-8.446298138,114.3245348,102635
-8.423578426,114.2362759,25322
-8.0832632,113.7651409,1632
-8.356221031,113.6899631,12386
-7.727753008,114.1318416,542
-0.606642404,100.7358658,3553
-8.315534908,114.2893286,54085
-7.759488218,113.4214964,88100
-7.851571213,113.3156477,8196
-8.181766865,113.7446286,1612
-8.132576299,113.2291895,625
-7.980104477,114.3992017,20899
-8.311497476,114.1630687,20039
-8.176315028,113.6865188,44911
-8.302952792,114.2442474,676
-8.075834032,111.671384,4441
-7.637621705,112.0036782,43273
-7.712690882,112.0790099,3785
-7.60461,109.50844,1338
-7.696861256,109.7399976,33632
-7.414770419,109.2361925,14503
-7.5270774,109.1155519,3966
-7.670799688,109.6579335,267883
-7.241526233,109.9497823,1054
-7.416090034,109.2669435,37494
-7.431601656,109.4453634,17710
-7.581029137,109.1968886,31992
-7.363856393,109.9019444,203882
-7.441333306,109.5643208,5196
-7.498641041,109.4031128,2151
0.452082386,101.4492722,311249
2.9675951,99.5966047,91
1.481671267,99.06490824,13415
1.708062039,100.4162116,270216
2.080662366,99.84910633,14689
-1.594243992,103.618238,76015
-2.135135518,101.5304228,3311
-1.584453438,103.65133,35679
-1.630708957,103.6461772,119373
-1.630094748,103.5952764,169816
-0.027403499,109.3131528,272281
-0.069430305,109.3885564,36558
-0.525667548,110.3700055,2949
-0.03224179,109.3618831,79968
0.83803389,112.9292336,20073
-0.042724248,109.4351295,305877
-3.083029965,119.7938063,4290
-2.992051707,120.1887022,72078
-5.134893198,119.4109069,130890
-2.483651301,121.3627286,36103
-3.789836704,119.6480091,2321
2.7724,101.9402,4455
3.1366,101.7172,1400543
2.9679,101.653,3316
3.0457,101.5573,4872
2.9264,101.6964,3781
-7.5398109,110.726914,20572
-8.080352178,110.6119748,5614
-7.802125219,110.369,86406
-7.81990205,110.32352,2909
-7.774044791,110.2071223,19882
-7.812894057,110.3767215,133235
-7.457110903,110.2723861,58592
-7.800386315,110.3412986,2266
-7.803646766,110.4063498,48034
-7.316111632,110.1759336,177321
-7.945304478,110.2497781,50672
-7.843388215,110.16715,15555
-7.940123772,110.556043,29414
-7.844621239,110.3891003,12160
-7.477215652,110.2198593,106671
-7.186452251,110.0597351,6354
-7.824033011,110.0225715,1323
-7.794713422,110.3611267,378821
-7.46443573,110.1274126,15396
-1.348298693,114.3656959,1766
-8.456833394,115.170898,12021
-8.455356306,115.3578095,34331
-8.629526774,115.2011762,27986
-8.666621241,115.2230338,505
-8.695425729,115.2079951,83191
-8.366279876,114.6145883,60694
-8.544935544,115.1264563,63594
-6.297078684,107.3104035,26721
5.08001398,97.52743061,5786
5.328118824,95.93692915,4095
5.0280565,97.667889,69
4.471505006,97.96538242,118386
5.557318498,95.32105766,304807
4.62444,96.850333,250
5.360812125,95.58829246,644
4.621505685,96.72289555,1321
3.376731924,117.550045,5532
-3.759941442,102.2983233,914
-2.630683379,101.3110846,8048
-3.705166039,102.4983946,246
-3.790217192,102.2954,6417
-3.799142118,102.2794911,720
-3.004737364,101.4957524,8899
-5.227884732,119.5309724,13706
-3.543944617,118.9696941,735
-5.131721726,119.4877426,2146909
-6.723975245,107.0732214,3809
-6.819668,106.7322142,615
-6.948670541,106.4666994,6589
-7.33824276,106.4651448,1996
-6.936436961,106.9045608,2894
-5.18086594,119.39445,51239
-3.182338785,119.8831227,8383
-3.000481936,120.1979091,52073
-5.116590421,119.4437182,15156
-2.990502185,120.1998407,69478
-3.592078789,119.5356149,14878
-5.365266355,120.2114859,16613
-7.65539545,110.9486061,7736
-6.911064115,106.9790088,8520
-7.814839904,111.0457088,20023
-7.564834937,110.8338724,328281
-7.733258744,110.8786654,5926
-7.666186676,111.1109274,6386
-7.928212112,112.6147915,1417
-7.982469457,112.6292568,245094
-6.275428733,106.9287587,92189
-6.101774857,107.37065,318
-7.891398293,112.8192602,8534
-7.644039436,112.9043909,10385
-8.05047603,112.6810318,7840
-1.5966433,103.5734717,256
-1.635876742,102.8786244,13254
-8.537863217,115.3374157,56779
-5.261756505,121.7989435,3825
-5.624179498,122.5657983,15531
-3.528720496,121.3557997,3461
-4.822118829,121.7760984,1597
-4.122871655,121.6732333,7004
-4.060991182,121.6030583,96152
-6.15474,106.83692,372
-6.16481175,106.8748974,18367
-6.157396881,106.7070426,10161
-8.53436829,116.0843577,6350
-8.644246982,116.5199619,287912
-8.595022897,116.2202788,30405
-8.65798104,116.1282832,29940
-8.757914886,116.4761487,13196
-6.390052737,108.2826408,11179
-6.979578361,108.4557753,582
-6.640813954,108.4107427,101811
-7.021178717,108.2499467,4316
-6.457486447,107.9433354,22009
0.736075493,124.301532,59498
1.0454009,124.6781818,157
0.7423171,124.3070939,68992
0.723604715,124.3059599,377
0.557190651,123.051143,203162
-0.48360042,117.160561,188586
-0.521482866,117.163759,6987
-1.826015783,115.9139869,10031
-0.524355908,117.1014505,421141
0.578440846,101.4100175,7982
0.429275954,101.4422669,680518
0.368257853,101.0414742,5340
0.591931899,101.4098094,3596
0.353497578,101.1018116,52036
0.481024693,101.5141408,7199
0.5216453,101.4408224,12228
-7.832266343,111.26043,22045
-7.540921476,110.7308056,695
-7.367183976,110.5707522,31997
-7.6092916,110.6499195,506
-7.555402745,110.9288239,3546
-7.396947549,110.8303664,61999
-7.706393262,110.599704,134926
-7.551382111,110.6571703,49957
-6.1977686,106.7039291,2271
-6.228871565,106.4674411,916945
-6.784930392,106.0170404,22462
-7.4498521,109.2597782,2125
